"2022-05-04 00:00:00",1,231.99,267.52,0.00,0.00,0.00,35.53,231.99
"2022-05-03 00:00:00",1,300.99,335.02,0.00,0.00,0.00,34.03,300.99
"2022-05-02 00:00:00",1,300.99,325.50,0.00,0.00,0.00,24.51,300.99
"2022-05-01 00:00:00",1,293.99,330.57,0.00,0.00,0.00,36.58,293.99
"2022-04-30 00:00:00",1,569.99,569.99,0.00,0.00,0.00,0.00,569.99
"2022-04-29 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-28 00:00:00",1,454.99,482.72,0.00,0.00,0.00,27.73,454.99
"2022-04-27 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-26 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-25 00:00:00",1,139.99,154.15,0.00,0.00,0.00,14.16,139.99
"2022-04-24 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-23 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-22 00:00:00",1,559.99,559.99,0.00,0.00,0.00,0.00,559.99
"2022-04-21 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-20 00:00:00",1,659.98,560.98,0.00,99.00,0.00,0.00,560.98
"2022-04-19 00:00:00",1,499.99,518.61,0.00,0.00,0.00,18.62,499.99
"2022-04-18 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-17 00:00:00",1,1044.98,1078.84,0.00,0.00,0.00,33.86,1044.98
"2022-04-16 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-15 00:00:00",1,275.99,297.13,0.00,0.00,0.00,21.14,275.99
"2022-04-14 00:00:00",1,993.97,993.97,0.00,0.00,0.00,0.00,993.97
"2022-04-13 00:00:00",1,353.99,347.99,0.00,53.10,0.00,47.10,300.89
"2022-04-12 00:00:00",1,2121.94,2121.94,0.00,0.00,0.00,0.00,2121.94
"2022-04-11 00:00:00",0,0.00,'-3006.88,3006.88,0.00,0.00,0.00,'-3006.88
"2022-04-10 00:00:00",2,853.98,897.52,0.00,0.00,0.00,43.54,853.98
"2022-04-09 00:00:00",1,499.99,518.61,0.00,0.00,0.00,18.62,499.99
"2022-04-08 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-04-07 00:00:00",2,1250.96,1129.86,0.00,142.50,0.00,21.40,1108.46
"2022-04-06 00:00:00",0,0.00,'-739.60,739.60,0.00,0.00,0.00,'-739.60
"2022-04-05 00:00:00",1,499.99,527.78,0.00,0.00,0.00,27.79,499.99
